nr,household_id,purchase,tpnb,product_id,uniqueness_id,brand_id,brand_subgroup_id,quantity,spend,discount,coupon,contents_quantity,tesco_week,shopdatetime,home_shopping_flg,Store_Number
21,2333331,22,64196612,18,10,1,4,1,3,0,0,592,200923,1564590107,0,3373
21,2333331,23,48756677,19,15,5,55,1,3,0,0,592,200923,1564590108,0,3373
21,2333331,24,78786612,54,20,4,17,1,3,0,0,592,200923,1564590109,0,3373
21,2333331,25,78786612,54,20,4,17,1,3,0,0,592,200923,1564590110,0,3373
21,2333331,26,78786612,54,20,4,17,1,3,0,0,592,200923,1564590111,0,3373
21,2333331,27,78786612,54,20,4,17,1,3,0,0,592,200923,1564590112,0,3373
21,2333331,28,78786612,54,20,4,17,1,3,0,0,592,200923,1564590113,0,3373
21,2333331,29,78786612,54,20,4,17,1,3,0,0,592,200924,1564590114,0,3373
21,2333331,30,78786612,54,20,4,17,1,3,0,0,592,200924,1564590115,0,3373
21,2333331,31,64196612,18,10,1,4,1,3,0,0,592,200924,1564590116,0,3373
21,2333331,32,78786612,54,20,4,17,1,3,0,0,592,200924,1564590117,0,3373
21,2333331,33,78786612,54,20,4,17,1,3,0,0,592,200924,1564590118,0,3373
21,2333331,34,78786612,54,20,4,17,1,3,0,0,592,200924,1564590119,0,3373
21,2333331,35,78786612,54,20,4,17,1,3,0,0,592,200924,1564590120,0,3373
21,2333331,36,78786612,54,20,4,17,1,3,0,0,592,200924,1564590121,0,3373
21,2333331,37,78786612,54,20,4,17,1,3,0,0,592,200924,1564590122,0,3373
21,2333331,38,78786612,54,20,4,17,1,3,0,0,592,200924,1564590123,0,3373
21,2333331,39,78786612,54,20,4,17,1,3,0,0,592,200924,1564590124,0,3373
21,2333331,40,64196612,18,10,1,4,1,3,0,0,592,200924,1564590125,0,3373
22,2444442,1,64196758,63,28,2,6,1,3,0,0,592,200922,1564590086,0,3373
22,2444442,2,64196758,63,28,2,6,1,3,0,0,592,200922,1564590087,0,3373
22,2444442,3,64196758,63,28,2,6,1,3,0,0,592,200922,1564590088,0,3373
22,2444442,4,64196612,18,10,1,4,1,3,0,0,592,200922,1564590089,0,3373
22,2444442,5,64556612,29,15,3,5,1,3,0,0,592,200922,1564590090,0,3373
22,2444442,6,64196612,18,10,1,4,1,3,0,0,592,200922,1564590091,0,3373
22,2444442,7,64196612,18,10,1,4,1,3,0,0,592,200922,1564590092,0,3373
22,2444442,8,64196612,18,10,1,4,1,3,0,0,592,200922,1564590093,0,3373
22,2444442,9,64196758,63,28,2,6,1,3,0,0,592,200922,1564590094,0,3373
22,2444442,10,64196758,63,28,2,6,1,3,0,0,592,200922,1564590095,0,3373
22,2444442,11,64556612,29,15,3,5,1,3,0,0,592,200922,1564590096,0,3373
22,2444442,12,64196758,63,28,2,6,1,3,0,0,592,200923,1564590097,0,3373
22,2444442,13,64196758,63,28,2,6,1,3,0,0,592,200923,1564590098,0,3373
22,2444442,14,64556612,29,15,3,5,1,3,0,0,592,200923,1564590099,0,3373
22,2444442,15,64196758,63,28,2,6,1,3,0,0,592,200923,1564590100,0,3373
22,2444442,16,64196758,63,28,2,6,1,3,0,0,592,200923,1564590101,0,3373
22,2444442,17,64196758,63,28,2,6,1,3,0,0,592,200923,1564590102,0,3373
22,2444442,18,64196612,18,10,1,4,1,3,0,0,592,200923,1564590103,0,3373
22,2444442,19,78786612,54,20,4,17,1,3,0,0,592,200923,1564590104,0,3373
22,2444442,20,78786612,54,20,4,17,1,3,0,0,592,200923,1564590105,0,3373
22,2444442,21,64196612,18,10,1,4,1,3,0,0,592,200923,1564590106,0,3373
22,2444442,22,64196612,18,10,1,4,1,3,0,0,592,200923,1564590107,0,3373
22,2444442,23,48756677,19,15,5,55,1,3,0,0,592,200923,1564590108,0,3373
22,2444442,24,78786612,54,20,4,17,1,3,0,0,592,200923,1564590109,0,3373
22,2444442,25,78786612,54,20,4,17,1,3,0,0,592,200923,1564590110,0,3373
22,2444442,26,78786612,54,20,4,17,1,3,0,0,592,200923,1564590111,0,3373
22,2444442,27,78786612,54,20,4,17,1,3,0,0,592,200923,1564590112,0,3373
22,2444442,28,78786612,54,20,4,17,1,3,0,0,592,200923,1564590113,0,3373
22,2444442,29,78786612,54,20,4,17,1,3,0,0,592,200924,1564590114,0,3373
22,2444442,30,78786612,54,20,4,17,1,3,0,0,592,200924,1564590115,0,3373
22,2444442,31,64196612,18,10,1,4,1,3,0,0,592,200924,1564590116,0,3373
22,2444442,32,78786612,54,20,4,17,1,3,0,0,592,200924,1564590117,0,3373
22,2444442,33,78786612,54,20,4,17,1,3,0,0,592,200924,1564590118,0,3373
22,2444442,34,78786612,54,20,4,17,1,3,0,0,592,200924,1564590119,0,3373
22,2444442,35,78786612,54,20,4,17,1,3,0,0,592,200924,1564590120,0,3373
22,2444442,36,78786612,54,20,4,17,1,3,0,0,592,200924,1564590121,0,3373
22,2444442,37,78786612,54,20,4,17,1,3,0,0,592,200924,1564590122,0,3373
22,2444442,38,78786612,54,20,4,17,1,3,0,0,592,200924,1564590123,0,3373
22,2444442,39,78786612,54,20,4,17,1,3,0,0,592,200924,1564590124,0,3373
22,2444442,40,64196612,18,10,1,4,1,3,0,0,592,200924,1564590125,0,3373
23,2555553,1,64196758,63,28,2,6,1,3,0,0,592,200922,1564590086,0,3373
23,2555553,2,64196758,63,28,2,6,1,3,0,0,592,200922,1564590087,0,3373
23,2555553,3,64196758,63,28,2,6,1,3,0,0,592,200922,1564590088,0,3373
23,2555553,4,64196612,18,10,1,4,1,3,0,0,592,200922,1564590089,0,3373
23,2555553,5,64556612,29,15,3,5,1,3,0,0,592,200922,1564590090,0,3373
23,2555553,6,64196612,18,10,1,4,1,3,0,0,592,200922,1564590091,0,3373
23,2555553,7,64196612,18,10,1,4,1,3,0,0,592,200922,1564590092,0,3373
23,2555553,8,64196612,18,10,1,4,1,3,0,0,592,200922,1564590093,0,3373
23,2555553,9,64196758,63,28,2,6,1,3,0,0,592,200922,1564590094,0,3373
23,2555553,10,64196758,63,28,2,6,1,3,0,0,592,200922,1564590095,0,3373
23,2555553,11,64556612,29,15,3,5,1,3,0,0,592,200922,1564590096,0,3373
23,2555553,12,64196758,63,28,2,6,1,3,0,0,592,200923,1564590097,0,3373
23,2555553,13,64196758,63,28,2,6,1,3,0,0,592,200923,1564590098,0,3373
23,2555553,14,64556612,29,15,3,5,1,3,0,0,592,200923,1564590099,0,3373
23,2555553,15,64196758,63,28,2,6,1,3,0,0,592,200923,1564590100,0,3373
23,2555553,16,64196758,63,28,2,6,1,3,0,0,592,200923,1564590101,0,3373
23,2555553,17,64196758,63,28,2,6,1,3,0,0,592,200923,1564590102,0,3373
23,2555553,18,64196612,18,10,1,4,1,3,0,0,592,200923,1564590103,0,3373
23,2555553,19,78786612,54,20,4,17,1,3,0,0,592,200923,1564590104,0,3373
23,2555553,20,78786612,54,20,4,17,1,3,0,0,592,200923,1564590105,0,3373
23,2555553,21,64196612,18,10,1,4,1,3,0,0,592,200923,1564590106,0,3373
23,2555553,22,64196612,18,10,1,4,1,3,0,0,592,200923,1564590107,0,3373
23,2555553,23,48756677,19,15,5,55,1,3,0,0,592,200923,1564590108,0,3373
23,2555553,24,78786612,54,20,4,17,1,3,0,0,592,200923,1564590109,0,3373
23,2555553,25,78786612,54,20,4,17,1,3,0,0,592,200923,1564590110,0,3373
23,2555553,26,78786612,54,20,4,17,1,3,0,0,592,200923,1564590111,0,3373
23,2555553,27,78786612,54,20,4,17,1,3,0,0,592,200923,1564590112,0,3373
23,2555553,28,78786612,54,20,4,17,1,3,0,0,592,200923,1564590113,0,3373
23,2555553,29,78786612,54,20,4,17,1,3,0,0,592,200924,1564590114,0,3373
23,2555553,30,78786612,54,20,4,17,1,3,0,0,592,200924,1564590115,0,3373
23,2555553,31,64196612,18,10,1,4,1,3,0,0,592,200924,1564590116,0,3373
23,2555553,32,78786612,54,20,4,17,1,3,0,0,592,200924,1564590117,0,3373
23,2555553,33,78786612,54,20,4,17,1,3,0,0,592,200924,1564590118,0,3373
23,2555553,34,78786612,54,20,4,17,1,3,0,0,592,200924,1564590119,0,3373
23,2555553,35,78786612,54,20,4,17,1,3,0,0,592,200924,1564590120,0,3373
23,2555553,36,78786612,54,20,4,17,1,3,0,0,592,200924,1564590121,0,3373
23,2555553,37,78786612,54,20,4,17,1,3,0,0,592,200924,1564590122,0,3373
23,2555553,38,78786612,54,20,4,17,1,3,0,0,592,200924,1564590123,0,3373
23,2555553,39,78786612,54,20,4,17,1,3,0,0,592,200924,1564590124,0,3373
23,2555553,40,64196612,18,10,1,4,1,3,0,0,592,200924,1564590125,0,3373
24,2666664,1,64196758,63,28,2,6,1,3,0,0,592,200922,1564590086,0,3373
24,2666664,2,64196758,63,28,2,6,1,3,0,0,592,200922,1564590087,0,3373
24,2666664,3,64196758,63,28,2,6,1,3,0,0,592,200922,1564590088,0,3373
24,2666664,4,64196612,18,10,1,4,1,3,0,0,592,200922,1564590089,0,3373
24,2666664,5,64556612,29,15,3,5,1,3,0,0,592,200922,1564590090,0,3373
24,2666664,6,64196612,18,10,1,4,1,3,0,0,592,200922,1564590091,0,3373
24,2666664,7,64196612,18,10,1,4,1,3,0,0,592,200922,1564590092,0,3373
24,2666664,8,64196612,18,10,1,4,1,3,0,0,592,200922,1564590093,0,3373
24,2666664,9,64196758,63,28,2,6,1,3,0,0,592,200922,1564590094,0,3373
24,2666664,10,64196758,63,28,2,6,1,3,0,0,592,200922,1564590095,0,3373
24,2666664,11,64556612,29,15,3,5,1,3,0,0,592,200922,1564590096,0,3373
24,2666664,12,64196758,63,28,2,6,1,3,0,0,592,200923,1564590097,0,3373
24,2666664,13,64196758,63,28,2,6,1,3,0,0,592,200923,1564590098,0,3373
24,2666664,14,64556612,29,15,3,5,1,3,0,0,592,200923,1564590099,0,3373
24,2666664,15,64196758,63,28,2,6,1,3,0,0,592,200923,1564590100,0,3373
24,2666664,16,64196758,63,28,2,6,1,3,0,0,592,200923,1564590101,0,3373
24,2666664,17,64196758,63,28,2,6,1,3,0,0,592,200923,1564590102,0,3373
24,2666664,18,64196612,18,10,1,4,1,3,0,0,592,200923,1564590103,0,3373
24,2666664,19,78786612,54,20,4,17,1,3,0,0,592,200923,1564590104,0,3373
24,2666664,20,78786612,54,20,4,17,1,3,0,0,592,200923,1564590105,0,3373
24,2666664,21,64196612,18,10,1,4,1,3,0,0,592,200923,1564590106,0,3373
24,2666664,22,64196612,18,10,1,4,1,3,0,0,592,200923,1564590107,0,3373
24,2666664,23,48756677,19,15,5,55,1,3,0,0,592,200923,1564590108,0,3373
24,2666664,24,78786612,54,20,4,17,1,3,0,0,592,200923,1564590109,0,3373
24,2666664,25,78786612,54,20,4,17,1,3,0,0,592,200923,1564590110,0,3373
24,2666664,26,78786612,54,20,4,17,1,3,0,0,592,200923,1564590111,0,3373
24,2666664,27,78786612,54,20,4,17,1,3,0,0,592,200923,1564590112,0,3373
24,2666664,28,78786612,54,20,4,17,1,3,0,0,592,200923,1564590113,0,3373
24,2666664,29,78786612,54,20,4,17,1,3,0,0,592,200924,1564590114,0,3373
24,2666664,30,78786612,54,20,4,17,1,3,0,0,592,200924,1564590115,0,3373
24,2666664,31,64196612,18,10,1,4,1,3,0,0,592,200924,1564590116,0,3373
24,2666664,32,78786612,54,20,4,17,1,3,0,0,592,200924,1564590117,0,3373
24,2666664,33,78786612,54,20,4,17,1,3,0,0,592,200924,1564590118,0,3373
24,2666664,34,78786612,54,20,4,17,1,3,0,0,592,200924,1564590119,0,3373
24,2666664,35,78786612,54,20,4,17,1,3,0,0,592,200924,1564590120,0,3373
24,2666664,36,78786612,54,20,4,17,1,3,0,0,592,200924,1564590121,0,3373
24,2666664,37,78786612,54,20,4,17,1,3,0,0,592,200924,1564590122,0,3373
24,2666664,38,78786612,54,20,4,17,1,3,0,0,592,200924,1564590123,0,3373
24,2666664,39,78786612,54,20,4,17,1,3,0,0,592,200924,1564590124,0,3373
24,2666664,40,64196612,18,10,1,4,1,3,0,0,592,200924,1564590125,0,3373
25,2777775,1,64196758,63,28,2,6,1,3,0,0,592,200922,1564590086,0,3373
25,2777775,2,64196758,63,28,2,6,1,3,0,0,592,200922,1564590087,0,3373
25,2777775,3,64196758,63,28,2,6,1,3,0,0,592,200922,1564590088,0,3373
25,2777775,4,64196612,18,10,1,4,1,3,0,0,592,200922,1564590089,0,3373
25,2777775,5,64556612,29,15,3,5,1,3,0,0,592,200922,1564590090,0,3373
25,2777775,6,64196612,18,10,1,4,1,3,0,0,592,200922,1564590091,0,3373
25,2777775,7,64196612,18,10,1,4,1,3,0,0,592,200922,1564590092,0,3373
25,2777775,8,64196612,18,10,1,4,1,3,0,0,592,200922,1564590093,0,3373
25,2777775,9,64196758,63,28,2,6,1,3,0,0,592,200922,1564590094,0,3373
25,2777775,10,64196758,63,28,2,6,1,3,0,0,592,200922,1564590095,0,3373
25,2777775,11,64556612,29,15,3,5,1,3,0,0,592,200922,1564590096,0,3373
25,2777775,12,64196758,63,28,2,6,1,3,0,0,592,200923,1564590097,0,3373
25,2777775,13,64196758,63,28,2,6,1,3,0,0,592,200923,1564590098,0,3373
25,2777775,14,64556612,29,15,3,5,1,3,0,0,592,200923,1564590099,0,3373
25,2777775,15,64196758,63,28,2,6,1,3,0,0,592,200923,1564590100,0,3373
25,2777775,16,64196758,63,28,2,6,1,3,0,0,592,200923,1564590101,0,3373
25,2777775,17,64196758,63,28,2,6,1,3,0,0,592,200923,1564590102,0,3373
25,2777775,18,64196612,18,10,1,4,1,3,0,0,592,200923,1564590103,0,3373
25,2777775,19,78786612,54,20,4,17,1,3,0,0,592,200923,1564590104,0,3373
25,2777775,20,78786612,54,20,4,17,1,3,0,0,592,200923,1564590105,0,3373
25,2777775,21,64196612,18,10,1,4,1,3,0,0,592,200923,1564590106,0,3373
25,2777775,22,64196612,18,10,1,4,1,3,0,0,592,200923,1564590107,0,3373
25,2777775,23,48756677,19,15,5,55,1,3,0,0,592,200923,1564590108,0,3373
25,2777775,24,78786612,54,20,4,17,1,3,0,0,592,200923,1564590109,0,3373
25,2777775,25,78786612,54,20,4,17,1,3,0,0,592,200923,1564590110,0,3373
25,2777775,26,78786612,54,20,4,17,1,3,0,0,592,200923,1564590111,0,3373
25,2777775,27,78786612,54,20,4,17,1,3,0,0,592,200923,1564590112,0,3373
25,2777775,28,78786612,54,20,4,17,1,3,0,0,592,200923,1564590113,0,3373
25,2777775,29,78786612,54,20,4,17,1,3,0,0,592,200924,1564590114,0,3373
25,2777775,30,78786612,54,20,4,17,1,3,0,0,592,200924,1564590115,0,3373
25,2777775,31,64196612,18,10,1,4,1,3,0,0,592,200924,1564590116,0,3373
25,2777775,32,78786612,54,20,4,17,1,3,0,0,592,200924,1564590117,0,3373
25,2777775,33,78786612,54,20,4,17,1,3,0,0,592,200924,1564590118,0,3373
25,2777775,34,78786612,54,20,4,17,1,3,0,0,592,200924,1564590119,0,3373
25,2777775,35,78786612,54,20,4,17,1,3,0,0,592,200924,1564590120,0,3373
25,2777775,36,78786612,54,20,4,17,1,3,0,0,592,200924,1564590121,0,3373
25,2777775,37,78786612,54,20,4,17,1,3,0,0,592,200924,1564590122,0,3373
25,2777775,38,78786612,54,20,4,17,1,3,0,0,592,200924,1564590123,0,3373
25,2777775,39,78786612,54,20,4,17,1,3,0,0,592,200924,1564590124,0,3373
25,2777775,40,64196612,18,10,1,4,1,3,0,0,592,200924,1564590125,0,3373
26,2888886,1,64196758,63,28,2,6,1,3,0,0,592,200922,1564590086,0,3373
26,2888886,2,64196758,63,28,2,6,1,3,0,0,592,200922,1564590087,0,3373
26,2888886,3,64196758,63,28,2,6,1,3,0,0,592,200922,1564590088,0,3373
26,2888886,4,64196612,18,10,1,4,1,3,0,0,592,200922,1564590089,0,3373
26,2888886,5,64556612,29,15,3,5,1,3,0,0,592,200922,1564590090,0,3373
26,2888886,6,64196612,18,10,1,4,1,3,0,0,592,200922,1564590091,0,3373
26,2888886,7,64196612,18,10,1,4,1,3,0,0,592,200922,1564590092,0,3373
26,2888886,8,64196612,18,10,1,4,1,3,0,0,592,200922,1564590093,0,3373
26,2888886,9,64196758,63,28,2,6,1,3,0,0,592,200922,1564590094,0,3373
26,2888886,10,64196758,63,28,2,6,1,3,0,0,592,200922,1564590095,0,3373
26,2888886,11,64556612,29,15,3,5,1,3,0,0,592,200922,1564590096,0,3373
26,2888886,12,64196758,63,28,2,6,1,3,0,0,592,200923,1564590097,0,3373
26,2888886,13,64196758,63,28,2,6,1,3,0,0,592,200923,1564590098,0,3373
26,2888886,14,64556612,29,15,3,5,1,3,0,0,592,200923,1564590099,0,3373
26,2888886,15,64196758,63,28,2,6,1,3,0,0,592,200923,1564590100,0,3373
26,2888886,16,64196758,63,28,2,6,1,3,0,0,592,200923,1564590101,0,3373
26,2888886,17,64196758,63,28,2,6,1,3,0,0,592,200923,1564590102,0,3373
26,2888886,18,64196612,18,10,1,4,1,3,0,0,592,200923,1564590103,0,3373
26,2888886,19,78786612,54,20,4,17,1,3,0,0,592,200923,1564590104,0,3373
26,2888886,20,78786612,54,20,4,17,1,3,0,0,592,200923,1564590105,0,3373
26,2888886,21,64196612,18,10,1,4,1,3,0,0,592,200923,1564590106,0,3373
26,2888886,22,64196612,18,10,1,4,1,3,0,0,592,200923,1564590107,0,3373
26,2888886,23,48756677,19,15,5,55,1,3,0,0,592,200923,1564590108,0,3373
26,2888886,24,78786612,54,20,4,17,1,3,0,0,592,200923,1564590109,0,3373
26,2888886,25,78786612,54,20,4,17,1,3,0,0,592,200923,1564590110,0,3373
26,2888886,26,78786612,54,20,4,17,1,3,0,0,592,200923,1564590111,0,3373
26,2888886,27,78786612,54,20,4,17,1,3,0,0,592,200923,1564590112,0,3373
26,2888886,28,78786612,54,20,4,17,1,3,0,0,592,200923,1564590113,0,3373
26,2888886,29,78786612,54,20,4,17,1,3,0,0,592,200924,1564590114,0,3373
26,2888886,30,78786612,54,20,4,17,1,3,0,0,592,200924,1564590115,0,3373
26,2888886,31,64196612,18,10,1,4,1,3,0,0,592,200924,1564590116,0,3373
26,2888886,32,78786612,54,20,4,17,1,3,0,0,592,200924,1564590117,0,3373
26,2888886,33,78786612,54,20,4,17,1,3,0,0,592,200924,1564590118,0,3373
26,2888886,34,78786612,54,20,4,17,1,3,0,0,592,200924,1564590119,0,3373
26,2888886,35,78786612,54,20,4,17,1,3,0,0,592,200924,1564590120,0,3373
26,2888886,36,78786612,54,20,4,17,1,3,0,0,592,200924,1564590121,0,3373
26,2888886,37,78786612,54,20,4,17,1,3,0,0,592,200924,1564590122,0,3373
26,2888886,38,78786612,54,20,4,17,1,3,0,0,592,200924,1564590123,0,3373
26,2888886,39,78786612,54,20,4,17,1,3,0,0,592,200924,1564590124,0,3373
26,2888886,40,64196612,18,10,1,4,1,3,0,0,592,200924,1564590125,0,3373
27,2999997,1,64196758,63,28,2,6,1,3,0,0,592,200922,1564590086,0,3373
27,2999997,2,64196758,63,28,2,6,1,3,0,0,592,200922,1564590087,0,3373
27,2999997,3,64196758,63,28,2,6,1,3,0,0,592,200922,1564590088,0,3373
27,2999997,4,64196612,18,10,1,4,1,3,0,0,592,200922,1564590089,0,3373
27,2999997,5,64556612,29,15,3,5,1,3,0,0,592,200922,1564590090,0,3373
27,2999997,6,64196612,18,10,1,4,1,3,0,0,592,200922,1564590091,0,3373
27,2999997,7,64196612,18,10,1,4,1,3,0,0,592,200922,1564590092,0,3373
27,2999997,8,64196612,18,10,1,4,1,3,0,0,592,200922,1564590093,0,3373
27,2999997,9,64196758,63,28,2,6,1,3,0,0,592,200922,1564590094,0,3373
27,2999997,10,64196758,63,28,2,6,1,3,0,0,592,200922,1564590095,0,3373
27,2999997,11,64556612,29,15,3,5,1,3,0,0,592,200922,1564590096,0,3373
27,2999997,12,64196758,63,28,2,6,1,3,0,0,592,200923,1564590097,0,3373
27,2999997,13,64196758,63,28,2,6,1,3,0,0,592,200923,1564590098,0,3373
27,2999997,14,64556612,29,15,3,5,1,3,0,0,592,200923,1564590099,0,3373
27,2999997,15,64196758,63,28,2,6,1,3,0,0,592,200923,1564590100,0,3373
27,2999997,16,64196758,63,28,2,6,1,3,0,0,592,200923,1564590101,0,3373
27,2999997,17,64196758,63,28,2,6,1,3,0,0,592,200923,1564590102,0,3373
27,2999997,18,64196612,18,10,1,4,1,3,0,0,592,200923,1564590103,0,3373
27,2999997,19,78786612,54,20,4,17,1,3,0,0,592,200923,1564590104,0,3373
27,2999997,20,78786612,54,20,4,17,1,3,0,0,592,200923,1564590105,0,3373
27,2999997,21,64196612,18,10,1,4,1,3,0,0,592,200923,1564590106,0,3373
27,2999997,22,64196612,18,10,1,4,1,3,0,0,592,200923,1564590107,0,3373
27,2999997,23,48756677,19,15,5,55,1,3,0,0,592,200923,1564590108,0,3373
27,2999997,24,78786612,54,20,4,17,1,3,0,0,592,200923,1564590109,0,3373
27,2999997,25,78786612,54,20,4,17,1,3,0,0,592,200923,1564590110,0,3373
27,2999997,26,78786612,54,20,4,17,1,3,0,0,592,200923,1564590111,0,3373
27,2999997,27,78786612,54,20,4,17,1,3,0,0,592,200923,1564590112,0,3373
27,2999997,28,78786612,54,20,4,17,1,3,0,0,592,200923,1564590113,0,3373
27,2999997,29,78786612,54,20,4,17,1,3,0,0,592,200924,1564590114,0,3373
27,2999997,30,78786612,54,20,4,17,1,3,0,0,592,200924,1564590115,0,3373
27,2999997,31,64196612,18,10,1,4,1,3,0,0,592,200924,1564590116,0,3373
27,2999997,32,78786612,54,20,4,17,1,3,0,0,592,200924,1564590117,0,3373
27,2999997,33,78786612,54,20,4,17,1,3,0,0,592,200924,1564590118,0,3373
27,2999997,34,78786612,54,20,4,17,1,3,0,0,592,200924,1564590119,0,3373
27,2999997,35,78786612,54,20,4,17,1,3,0,0,592,200924,1564590120,0,3373
27,2999997,36,78786612,54,20,4,17,1,3,0,0,592,200924,1564590121,0,3373
27,2999997,37,78786612,54,20,4,17,1,3,0,0,592,200924,1564590122,0,3373
27,2999997,38,78786612,54,20,4,17,1,3,0,0,592,200924,1564590123,0,3373
27,2999997,39,78786612,54,20,4,17,1,3,0,0,592,200924,1564590124,0,3373
27,2999997,40,64196612,18,10,1,4,1,3,0,0,592,200924,1564590125,0,3373
28,3111108,1,64196758,63,28,2,6,1,3,0,0,592,200922,1564590086,0,3373
28,3111108,2,64196758,63,28,2,6,1,3,0,0,592,200922,1564590087,0,3373
28,3111108,3,64196758,63,28,2,6,1,3,0,0,592,200922,1564590088,0,3373
28,3111108,4,64196612,18,10,1,4,1,3,0,0,592,200922,1564590089,0,3373
28,3111108,5,64556612,29,15,3,5,1,3,0,0,592,200922,1564590090,0,3373
28,3111108,6,64196612,18,10,1,4,1,3,0,0,592,200922,1564590091,0,3373
28,3111108,7,64196612,18,10,1,4,1,3,0,0,592,200922,1564590092,0,3373
28,3111108,8,64196612,18,10,1,4,1,3,0,0,592,200922,1564590093,0,3373
28,3111108,9,64196758,63,28,2,6,1,3,0,0,592,200922,1564590094,0,3373
28,3111108,10,64196758,63,28,2,6,1,3,0,0,592,200922,1564590095,0,3373
28,3111108,11,64556612,29,15,3,5,1,3,0,0,592,200922,1564590096,0,3373
28,3111108,12,64196758,63,28,2,6,1,3,0,0,592,200923,1564590097,0,3373
28,3111108,13,64196758,63,28,2,6,1,3,0,0,592,200923,1564590098,0,3373
28,3111108,14,64556612,29,15,3,5,1,3,0,0,592,200923,1564590099,0,3373
28,3111108,15,64196758,63,28,2,6,1,3,0,0,592,200923,1564590100,0,3373
28,3111108,16,64196758,63,28,2,6,1,3,0,0,592,200923,1564590101,0,3373
28,3111108,17,64196758,63,28,2,6,1,3,0,0,592,200923,1564590102,0,3373
28,3111108,18,64196612,18,10,1,4,1,3,0,0,592,200923,1564590103,0,3373
28,3111108,19,78786612,54,20,4,17,1,3,0,0,592,200923,1564590104,0,3373
28,3111108,20,78786612,54,20,4,17,1,3,0,0,592,200923,1564590105,0,3373
28,3111108,21,64196612,18,10,1,4,1,3,0,0,592,200923,1564590106,0,3373
28,3111108,22,64196612,18,10,1,4,1,3,0,0,592,200923,1564590107,0,3373
28,3111108,23,48756677,19,15,5,55,1,3,0,0,592,200923,1564590108,0,3373
28,3111108,24,78786612,54,20,4,17,1,3,0,0,592,200923,1564590109,0,3373
28,3111108,25,78786612,54,20,4,17,1,3,0,0,592,200923,1564590110,0,3373
28,3111108,26,78786612,54,20,4,17,1,3,0,0,592,200923,1564590111,0,3373
28,3111108,27,78786612,54,20,4,17,1,3,0,0,592,200923,1564590112,0,3373
28,3111108,28,78786612,54,20,4,17,1,3,0,0,592,200923,1564590113,0,3373
28,3111108,29,78786612,54,20,4,17,1,3,0,0,592,200924,1564590114,0,3373
28,3111108,30,78786612,54,20,4,17,1,3,0,0,592,200924,1564590115,0,3373
28,3111108,31,64196612,18,10,1,4,1,3,0,0,592,200924,1564590116,0,3373
28,3111108,32,78786612,54,20,4,17,1,3,0,0,592,200924,1564590117,0,3373
28,3111108,33,78786612,54,20,4,17,1,3,0,0,592,200924,1564590118,0,3373
28,3111108,34,78786612,54,20,4,17,1,3,0,0,592,200924,1564590119,0,3373
28,3111108,35,78786612,54,20,4,17,1,3,0,0,592,200924,1564590120,0,3373
28,3111108,36,78786612,54,20,4,17,1,3,0,0,592,200924,1564590121,0,3373
28,3111108,37,78786612,54,20,4,17,1,3,0,0,592,200924,1564590122,0,3373
28,3111108,38,78786612,54,20,4,17,1,3,0,0,592,200924,1564590123,0,3373
28,3111108,39,78786612,54,20,4,17,1,3,0,0,592,200924,1564590124,0,3373
28,3111108,40,64196612,18,10,1,4,1,3,0,0,592,200924,1564590125,0,3373
29,3222219,1,64196758,63,28,2,6,1,3,0,0,592,200922,1564590086,0,3373
29,3222219,2,64196758,63,28,2,6,1,3,0,0,592,200922,1564590087,0,3373
29,3222219,3,64196758,63,28,2,6,1,3,0,0,592,200922,1564590088,0,3373
29,3222219,4,64196612,18,10,1,4,1,3,0,0,592,200922,1564590089,0,3373
29,3222219,5,64556612,29,15,3,5,1,3,0,0,592,200922,1564590090,0,3373
29,3222219,6,64196612,18,10,1,4,1,3,0,0,592,200922,1564590091,0,3373
29,3222219,7,64196612,18,10,1,4,1,3,0,0,592,200922,1564590092,0,3373
29,3222219,8,64196612,18,10,1,4,1,3,0,0,592,200922,1564590093,0,3373
29,3222219,9,64196758,63,28,2,6,1,3,0,0,592,200922,1564590094,0,3373
29,3222219,10,64196758,63,28,2,6,1,3,0,0,592,200922,1564590095,0,3373
29,3222219,11,64556612,29,15,3,5,1,3,0,0,592,200922,1564590096,0,3373
29,3222219,12,64196758,63,28,2,6,1,3,0,0,592,200923,1564590097,0,3373
29,3222219,13,64196758,63,28,2,6,1,3,0,0,592,200923,1564590098,0,3373
29,3222219,14,64556612,29,15,3,5,1,3,0,0,592,200923,1564590099,0,3373
29,3222219,15,64196758,63,28,2,6,1,3,0,0,592,200923,1564590100,0,3373
29,3222219,16,64196758,63,28,2,6,1,3,0,0,592,200923,1564590101,0,3373
29,3222219,17,64196758,63,28,2,6,1,3,0,0,592,200923,1564590102,0,3373
29,3222219,18,64196612,18,10,1,4,1,3,0,0,592,200923,1564590103,0,3373
29,3222219,19,78786612,54,20,4,17,1,3,0,0,592,200923,1564590104,0,3373
29,3222219,20,78786612,54,20,4,17,1,3,0,0,592,200923,1564590105,0,3373
29,3222219,21,64196612,18,10,1,4,1,3,0,0,592,200923,1564590106,0,3373
29,3222219,22,64196612,18,10,1,4,1,3,0,0,592,200923,1564590107,0,3373
29,3222219,23,48756677,19,15,5,55,1,3,0,0,592,200923,1564590108,0,3373
29,3222219,24,78786612,54,20,4,17,1,3,0,0,592,200923,1564590109,0,3373
